appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
34410,Death to Spies: Moment of Truth,game,9.99,00:00.0,73,0,0
17300,Crysis,game,19.99,00:00.0,91,17,0
253510,WARMACHINE: Tactics,game,0,00:00.0,-1,0,1
8930,Sid Meier's Civilization® V,game,29.99,00:00.0,90,0,1
250200,Cabela’s® African Adventures,game,29.99,00:00.0,-1,0,0
37330,Nightshift Legacy: The Jaguar's Eye™,game,6.99,00:00.0,-1,0,0
263080,Pixel Boy and the Ever Expanding Dungeon,game,4.99,00:00.0,-1,0,0
264690,Coin Crypt,game,9.99,00:00.0,-1,0,0
292090,Rube Works: The Official Rube Goldberg Invention Game,game,4.99,00:00.0,-1,0,0
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,game,9.99,00:00.0,-1,0,1
291910,Firefighters 2014,game,19.99,00:00.0,-1,0,0
251690,Speedball 2 HD,game,9.99,00:00.0,53,0,1
8320,Bone: The Great Cow Race,game,9.99,00:00.0,76,0,0
313360,The Maker's Eden,game,8.99,00:00.0,-1,0,0
38090,Build-A-Lot 2: Town of the Year,game,9.99,00:00.0,-1,0,0
247020,"Cook, Serve, Delicious!",game,9.99,00:00.0,-1,0,0
239070,Hammerwatch,game,9.99,00:00.0,72,0,1
265870,Alpha Kimori™ 1,game,9.99,00:00.0,-1,0,0
8380,Strong Bad's Cool Game for Attractive People: Season 1,game,19.99,00:00.0,82,0,0
34500,Light of Altair,game,14.99,00:00.0,66,0,0
13230,Unreal Tournament 2004: Editor's Choice Edition,game,14.99,00:00.0,93,17,1
201510,Flatout 3: Chaos & Destruction,game,29.99,00:00.0,-1,0,1
281750,Munin,game,9.99,00:00.0,68,0,0
99700,NightSky,game,9.99,00:00.0,78,0,0
266270,Gridiron Solitaire,game,7.99,00:00.0,-1,0,0
227160,Kinetic Void,game,19.99,00:00.0,-1,0,0
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,game,29.99,00:00.0,80,0,1
230760,DIVO,game,4.99,00:00.0,-1,0,0
301750,RADical ROACH Deluxe Edition,game,6.99,00:00.0,-1,0,0
298600,Lovely Planet,game,5.99,00:00.0,61,0,0
41660,Tommy Tronic,game,9.99,00:00.0,-1,0,0
96100,Defy Gravity Extended,game,1.99,00:00.0,-1,0,0
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,game,19.99,00:00.0,65,0,0
295750,The Floor is Jelly,game,9.99,00:00.0,83,0,0
260020,YOU DON'T KNOW JACK SPORTS,game,2.99,00:00.0,-1,0,1
290770,The Fall,game,9.99,00:00.0,76,0,0
264060,Full Bore,game,14.99,00:00.0,72,0,0
293680,Cinders,game,19.99,00:00.0,-1,0,0
11240,Space Trader: Merchant Marine,game,4.99,00:00.0,-1,0,1
29130,Musaic Box,game,4.99,00:00.0,-1,0,0
36110,Tradewinds Classics,game,4.99,00:00.0,-1,0,0
289200,Ascension to the Throne,game,2.99,00:00.0,-1,0,0
280040,A Wizard's Lizard,game,9.99,00:00.0,-1,0,0
65600,Gothic 3: Forsaken Gods Enhanced Edition,game,9.99,00:00.0,-1,0,0
228300,Remember Me,game,29.99,00:00.0,65,16,0
9500,Gish,game,9.99,00:00.0,80,0,1
1200,Red Orchestra: Ostfront 41-45,game,9.99,00:00.0,81,0,1
230230,Divinity: Original Sin (Classic),game,0,00:00.0,87,0,1
267060,Gravity Badgers,game,4.99,00:00.0,-1,0,0
15130,Beyond Good and Evil™,game,9.99,00:00.0,-1,0,0
301670,Salammbô: Battle for Carthage,game,4.99,00:00.0,77,0,0
273070,The Last Federation,game,19.99,00:00.0,72,0,0
6870,Battlestations: Midway,game,6.99,00:00.0,76,0,0
207230,ArcheBlade™,game,0,00:00.0,-1,0,1
12160,Midnight Club 2,game,9.99,00:00.0,81,0,1
250720,Starlight Inception™?,game,9.99,00:00.0,-1,13,1
288630,Sharpe Investigations: Death on the Seine,game,6.99,00:00.0,-1,0,0
234060,Timelines: Assault on America,game,4.99,00:00.0,-1,0,1
38400,Fallout: A Post Nuclear Role Playing Game,game,9.99,00:00.0,89,16,0
3710,Judge Dredd: Dredd vs. Death,game,7.99,00:00.0,55,0,1
298630,The Escapists,game,17.99,00:00.0,71,0,0
4560,Company of Heroes,game,19.99,00:00.0,93,17,1
285130,Battleplan: American Civil War,game,9.99,00:00.0,66,0,0
310070,The Nightmare Cooperative,game,4.99,00:00.0,-1,0,0
265000,FORCED SHOWDOWN,game,19.99,00:00.0,71,0,0
22650,Alien Breed 2: Assault,game,9.99,00:00.0,63,0,0
299720,Terrorhedron,game,1.99,00:00.0,-1,0,1
268650,From the Depths,game,19.99,00:00.0,-1,0,0
11140,Sherlock Holmes: The Awakened - Remastered Edition,game,9.99,00:00.0,72,0,0
108800,Crysis 2 - Maximum Edition,game,29.99,00:00.0,-1,16,0
46500,Syberia,game,12.99,00:00.0,82,0,0
110500,Data Jammers: FastForward,game,1.99,00:00.0,-1,0,0
2570,Vigil: Blood Bitterness™,game,0,00:00.0,61,0,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,game,9.99,00:00.0,77,0,1
13600,Prince of Persia®: The Sands of Time,game,9.99,00:00.0,89,0,0
93200,Revenge of the Titans,game,9.99,00:00.0,79,0,0
227060,Hegemony Rome: The Rise of Caesar,game,29.99,00:00.0,-1,0,0
296910,8BitBoy™,game,3.99,00:00.0,-1,0,0
34420,XIII Century – Gold Edition,game,6.99,00:00.0,-1,0,1
11040,Sherlock Holmes - Nemesis,game,9.99,00:00.0,71,0,0
237630,DuckTales: Remastered,game,14.99,00:00.0,66,0,0
47410,Stronghold Kingdoms,game,0,00:00.0,75,0,1
230150,Incredipede,game,9.99,00:00.0,74,0,0
111000,The Clockwork Man,game,6.99,00:00.0,-1,0,0
307290,Velvet Sundown,game,0,00:00.0,-1,17,1
92100,DETOUR,game,1.99,00:00.0,-1,0,1
108600,Project Zomboid,game,14.99,00:00.0,-1,0,1
37970,Jewel Quest Pack,game,19.99,00:00.0,-1,0,0
260160,The Last Tinker™: City of Colors,game,19.99,00:00.0,72,0,0
289520,King's Bounty: Dark Side,game,15.99,00:00.0,73,0,0
224380,Virtual DJ - Broadcaster Edition,game,49.99,00:00.0,-1,0,0
296150,G-Ball,game,0.99,00:00.0,-1,0,1
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",game,4.99,00:00.0,84,0,0
261960,Cube & Star: An Arbitrary Love,game,4.99,00:00.0,-1,0,0
205530,Gratuitous Tank Battles,game,9.99,00:00.0,69,0,0
40500,Sacraboar,game,8.99,00:00.0,-1,0,1
10180,Call of Duty®: Modern Warfare® 2,game,19.99,00:00.0,86,0,1
258880,Professional Farmer 2014,game,14.99,00:00.0,-1,0,0
304930,Unturned,game,0,00:00.0,-1,0,1
261510,Tesla Effect: A Tex Murphy Adventure,game,19.99,00:00.0,68,0,0
263100,9.03m,game,0.99,00:00.0,-1,0,0
48000,LIMBO,game,9.99,00:00.0,88,0,0
205990,Warlock 2: The Exiled,game,19.99,00:00.0,73,0,1
58200,Jolly Rover,game,9.99,00:00.0,71,0,0
44340,Operation Flashpoint: Red River,game,9.99,00:00.0,67,17,1
226780,MUD Motocross World Championship,game,9.99,00:00.0,-1,0,1
12830,Operation Flashpoint: Dragon Rising,game,9.99,00:00.0,76,17,0
208500,F1 2012™,game,19.99,00:00.0,80,0,1
39510,Gothic II: Gold Edition,game,9.99,00:00.0,79,0,0
236730,Anomaly 2,game,14.99,00:00.0,77,0,1
202370,Scary Girl,game,6.99,00:00.0,-1,0,0
204060,Superbrothers: Sword & Sworcery EP,game,7.99,00:00.0,-1,0,0
254100,World War II: Panzer Claws,game,4.99,00:00.0,61,0,1
46700,Ironclads: American Civil War,game,9.99,00:00.0,-1,0,0
285310,RollerCoaster Tycoon®: Deluxe,game,5.99,00:00.0,-1,0,0
284020,Freddi Fish and Luther's Maze Madness,game,4.99,00:00.0,-1,0,0
290810,Colossal Kaiju Combat™: Kaijuland Battles,game,4.99,00:00.0,-1,0,1
212200,Mabinogi,game,0,00:00.0,-1,0,1
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,game,19.99,00:00.0,82,17,1
311190,Super Panda Adventures,game,3.99,00:00.0,-1,0,0
46370,Rig n Roll,game,9.99,00:00.0,61,0,0
270150,RUNNING WITH RIFLES,game,14.99,00:00.0,78,0,1
16600,Trials 2: Second Edition,game,9.99,00:00.0,-1,0,1
109200,Legend of Fae,game,9.99,00:00.0,-1,0,0
12100,Grand Theft Auto III,game,9.99,00:00.0,93,17,0
6000,STAR WARS™ Republic Commando™,game,9.99,00:00.0,78,0,0
102500,Kingdoms of Amalur: Reckoning™,game,19.99,00:00.0,81,17,0
314230,Rodina,game,14.99,00:00.0,-1,0,0
292180,X-Plane 10 Global - 64 Bit,game,59.99,00:00.0,-1,0,1
24860,Battlefield 2: Complete Collection,game,0,00:00.0,91,0,0
288880,Pineview Drive,game,19.99,00:00.0,58,0,0
312510,Mega Coin Squad,game,14.99,00:00.0,56,0,0
251710,Chainsaw Warrior,game,4.99,00:00.0,-1,0,0
274130,Rambo The Video Game: Baker Team,game,12.99,00:00.0,-1,16,0
91200,Anomaly: Warzone Earth,game,9.99,00:00.0,80,0,0
104020,Storm in a Teacup,game,4.99,00:00.0,-1,0,0
221220,iPi Recorder 2,game,0,00:00.0,-1,0,0
16730,Legendary,game,2.99,00:00.0,50,17,0
284970,Project Root,game,9.99,00:00.0,-1,0,0
252010,Oniken,game,4.99,00:00.0,-1,0,0
248610,Door Kickers,game,19.99,00:00.0,82,0,0
49320,Woody Two-Legs: Attack of the Zombie Pirates,game,4.99,00:00.0,-1,0,0
278360,A Story About My Uncle,game,12.99,00:00.0,73,0,0
222140,Puddle,game,7.99,00:00.0,-1,0,0
307930,Wildlife Park 2 - Dino World,game,3.99,00:00.0,-1,0,0
275490,Canyon Capers,game,6.99,00:00.0,-1,0,0
50950,Mahjong Towers Eternity,game,9.99,00:00.0,-1,0,0
38420,Fallout Tactics: Brotherhood of Steel,game,9.99,00:00.0,82,16,1
3420,Iggle Pop Deluxe,game,4.99,00:00.0,-1,0,0
208670,Blades of Time,game,9.99,00:00.0,63,17,1
3170,King's Bounty: Armored Princess,game,9.99,00:00.0,82,0,0
36000,Foreign Legion: Buckets of Blood,game,4.99,00:00.0,-1,0,0
294020,Merchants of Kaidan,game,14.99,00:00.0,-1,0,0
306490,Railroad Pioneer,game,4.99,00:00.0,50,0,1
203350,King's Bounty: Warriors of the North,game,12.99,00:00.0,74,0,0
63710,BIT.TRIP RUNNER,game,9.99,00:00.0,-1,0,0
32710,Armored Fist 3,game,9.99,00:00.0,-1,0,1
313650,Time Mysteries 2: The Ancient Spectres,game,9.99,00:00.0,-1,0,0
284710,Abyss: The Wraiths of Eden,game,9.99,00:00.0,-1,0,0
65740,Carrier Command: Gaea Mission,game,32.99,00:00.0,-1,17,0
252370,The Shivah,game,4.99,00:00.0,-1,0,0
234630,Project CARS,game,29.99,00:00.0,83,0,1
243950,Divinity: Dragon Commander,game,39.99,00:00.0,-1,0,1
302360,Tex Murphy: The Pandora Directive,game,9.99,00:00.0,-1,0,0
31240,Sam & Max: The Devil’s Playhouse ,game,19.99,00:00.0,-1,0,0
72500,Arcadia,game,4.99,00:00.0,-1,0,0
98600,Demolition Inc.,game,5.99,00:00.0,-1,0,0
80200,Fate of the World,game,9.99,00:00.0,70,0,0
283020,The Campaign Series: Fall Weiss,game,14.99,00:00.0,-1,0,1
299050,Blood II: The Chosen + Expansion,game,4.99,00:00.0,72,17,0
18470,Helldorado,game,9.99,00:00.0,65,0,0
265120,Meridian: New World,game,6.99,00:00.0,43,0,0
300300,Ichi,game,4.99,00:00.0,-1,0,0
305780,Echo of the Wilds,game,8.99,00:00.0,-1,0,0
250760,Shovel Knight,game,14.99,00:00.0,85,0,0
46290,Theatre of War,game,3.99,00:00.0,66,0,1
287740,The Witch's Yarn,game,9.99,00:00.0,-1,0,0
265330,Gomo,game,4.99,00:00.0,50,0,0
249380,Carmageddon: Reincarnation,game,29.99,00:00.0,54,18,1
209750,Cannon Fodder 3,game,14.99,00:00.0,49,0,0
286770,Shadow Ops: Red Mercury,game,6.99,00:00.0,61,13,1
219340,The Banner Saga: Factions,game,0,00:00.0,67,0,1
239250,Castlevania: Lords of Shadow 2,game,39.99,00:00.0,58,17,0
2450,Bloody Good Time,game,4.99,00:00.0,73,0,1
213330,LEGO® Batman 2 DC Super Heroes™,game,19.99,00:00.0,-1,0,0
55150,"Warhammer 40,000: Space Marine",game,29.99,00:00.0,74,17,1
289930,TransOcean: The Shipping Company,game,19.99,00:00.0,-1,0,0
33750,Prison Tycoon 4: SuperMax,game,24.99,00:00.0,-1,0,0
259390,Ballpoint Universe - Infinite,game,3.99,00:00.0,-1,0,0
21100,F.E.A.R. 3,game,19.99,00:00.0,74,17,1
96400,Shoot Many Robots,game,9.99,00:00.0,-1,17,0
285050,Showtime!,game,5.99,00:00.0,-1,0,0
245010,Deathtrap Dungeon,game,6.99,00:00.0,-1,17,0
220960,ACDSee 15,game,49.99,00:00.0,-1,0,0
102850,Warp,game,9.99,00:00.0,-1,18,0
237370,PlayClaw - Game Recording and Streaming,game,39.99,00:00.0,-1,0,0
2100,Dark Messiah of Might & Magic,game,9.99,00:00.0,72,17,1
228400,Ace Combat Assault Horizon - Enhanced Edition,game,19.99,00:00.0,77,0,1
16020,Samantha Swift and the Hidden Roses of Athena,game,9.99,00:00.0,-1,0,0
13560,Tom Clancy's Splinter Cell®,game,9.99,00:00.0,91,0,0
297490,Spy Chameleon - RGB Agent,game,4.99,00:00.0,-1,0,0
289220,BorderZone,game,2.99,00:00.0,-1,0,0
65730,Take On Helicopters,game,19.99,00:00.0,70,0,1
6830,Commandos 2: Men of Courage,game,3.99,00:00.0,87,0,1
261760,Lichdom: Battlemage,game,39.99,00:00.0,69,0,0
227300,Euro Truck Simulator 2,game,34.99,00:00.0,79,0,0
37980,Jewel Quest Pack,game,19.99,00:00.0,-1,0,0
299070,Warrior Kings: Battles,game,9.99,00:00.0,64,0,0
209630,Magrunner: Dark Pulse,game,9.99,00:00.0,-1,0,0
6920,Deus Ex: Invisible War,game,6.99,00:00.0,80,0,0
36310,Westward® IV: All Aboard,game,6.99,00:00.0,-1,0,0
92210,Hitogata Happa,game,3.99,00:00.0,-1,0,0
214130,aerofly FS,game,39.99,00:00.0,-1,0,0
292760,Rise of Prussia Gold,game,19.99,00:00.0,-1,0,1
99830,Crysis 2 - Maximum Edition,game,29.99,00:00.0,-1,16,0
206060,Avernum 6,game,4.99,00:00.0,-1,0,0
204180,Waveform,game,1.99,00:00.0,81,0,0
32800,Lord of the Rings: War in the North,game,19.99,00:00.0,66,0,1
215870,Dungeon-Party,game,0,00:00.0,-1,0,1
244410,Supreme Ruler 1936,game,19.99,00:00.0,-1,0,1
285160,LEGO® The Hobbit™,game,19.99,00:00.0,-1,0,0
254700,resident evil 4 / biohazard 4,game,19.99,00:00.0,79,16,0
302730,Namariel Legends: Iron Lord Premium Edition,game,6.99,00:00.0,-1,0,0
45760,Ultra Street Fighter® IV,game,29.99,00:00.0,-1,0,1
13140,America's Army 3,game,0,00:00.0,70,0,1
252750,MouseCraft,game,9.99,00:00.0,72,0,0
205650,The Testament of Sherlock Holmes,game,19.99,00:00.0,73,0,0
269890,AR-K,game,7.99,00:00.0,-1,0,0
243120,Betrayer,game,4.99,00:00.0,-1,0,0
227560,Scourge: Outbreak,game,7.99,00:00.0,-1,17,1
207320,Ys: The Oath in Felghana,game,14.99,00:00.0,73,0,0
236970,Jack Keane 2 - The Fire Within,game,19.99,00:00.0,-1,0,0
46790,Armada 2526,game,14.99,00:00.0,66,0,0
256330,WRC 4 FIA World Rally Championship,game,29.99,00:00.0,-1,0,1
47700,Command & Conquer 4: Tiberian Twilight,game,19.99,00:00.0,64,0,1
216150,MapleStory,game,0,00:00.0,-1,0,1
94500,Back to the Future: The Game,game,19.99,00:00.0,74,0,0
95700,The Cat and the Coup,game,0,00:00.0,-1,0,0
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,game,4.99,00:00.0,-1,0,0
276750,Fritz Chess 14,game,39.99,00:00.0,-1,0,1
212800,Super Crate Box,game,0,00:00.0,-1,0,0
92300,A.R.E.S.: Extinction Agenda,game,9.99,00:00.0,68,0,0
263760,Turbo Dismount™,game,9.99,00:00.0,-1,0,0
233110,Defense Technica,game,14.99,00:00.0,63,0,0
11150,Sherlock Holmes: The Silver Earring,game,9.99,00:00.0,68,0,0
12570,Hot Dish,game,9.99,00:00.0,-1,0,0
302120,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,game,9.99,00:00.0,-1,0,0
292670,Princess Isabella - Return of the Curse,game,4.99,00:00.0,-1,0,0
219780,Divinity II: Developer's Cut,game,19.99,00:00.0,-1,0,0
23400,Imperium Romanum Gold Edition,game,9.99,00:00.0,63,0,0
313620,The Terminal 2,game,4.99,00:00.0,-1,0,0
202410,Scoregasm,game,6.99,00:00.0,-1,0,0
32770,Joint Operations: Combined Arms Gold,game,19.99,00:00.0,-1,0,1
7970,Cabela's® Big Game Hunter™ Trophy Bucks,game,19.99,00:00.0,-1,0,0
32360,The Secret of Monkey Island: Special Edition,game,9.99,00:00.0,86,0,0
259450,Drifter,game,11.99,00:00.0,-1,0,0
73210,Sengoku,game,9.99,00:00.0,70,0,1
63960,Theatre of War 3: Korea,game,19.99,00:00.0,49,0,1
237970,Memento Mori 2,game,24.99,00:00.0,65,0,0
247660,Deadly Premonition: The Director's Cut,game,24.99,00:00.0,59,17,0
207250,Cubemen,game,3.99,00:00.0,74,0,1
46830,Ironclads: Anglo Russian War 1866,game,9.99,00:00.0,-1,0,0
102400,Vertex Dispenser,game,9.99,00:00.0,70,0,1
203560,Containment: The Zombie Puzzler,game,4.99,00:00.0,-1,0,0
297750,Close Combat - Gateway to Caen,game,39.99,00:00.0,-1,0,1
299160,Empress Of The Deep 2: Song Of The Blue Whale,game,4.99,00:00.0,-1,0,0
70100,Hacker Evolution,game,9.99,00:00.0,-1,0,0
213120,Transformers™: Fall of Cybertron™,game,49.99,00:00.0,-1,0,1
13580,Tom Clancy's Splinter Cell Double Agent®,game,9.99,00:00.0,80,17,1
65500,Aura: Fate of the Ages,game,4.99,00:00.0,63,0,0
31910,Nancy Drew®: The Haunting of Castle Malloy,game,6.99,00:00.0,81,0,0
292230,Game Character Hub,game,14.99,00:00.0,-1,0,0
284830,Clockwork Tales: Of Glass and Ink,game,9.99,00:00.0,-1,0,0
317470,Cubic Castles,game,0,00:00.0,-1,0,0
9480,Saints Row 2,game,9.99,00:00.0,72,17,0
31700,Iron Grip: Warlord,game,0,00:00.0,59,0,1
274980,Influent,game,9.99,00:00.0,-1,0,0
2270,Wolfenstein 3D,game,4.99,00:00.0,-1,0,0
40980,Stronghold HD,game,5.99,00:00.0,81,0,1
220780,Thomas Was Alone,game,9.99,00:00.0,77,0,0
115200,Cossacks II: Napoleonic Wars,game,4.99,00:00.0,73,0,0
230840,Daylight,game,9.99,00:00.0,51,16,0
280,Half-Life: Source,game,9.99,00:00.0,-1,0,0
258070,Probability 0,game,6.99,00:00.0,-1,0,0
211820,Starbound,game,14.99,00:00.0,-1,0,1
311980,Isomer,game,9.99,00:00.0,-1,0,0
209100,Resident Evil: Operation Raccoon City,game,29.99,00:00.0,48,17,1
215120,ROSE Online,game,0,00:00.0,-1,0,1
99100,Dungeons and Dragons: Daggerdale,game,14.99,00:00.0,-1,0,1
218680,Scribblenauts Unlimited,game,19.99,00:00.0,75,0,0
232950,Bridge Project,game,19.99,00:00.0,-1,0,0
285350,Kingdom Elemental,game,3.99,00:00.0,-1,0,0
7940,Call of Duty® 4: Modern Warfare®,game,19.99,00:00.0,92,17,1
37260,Emerald City Confidential™,game,9.99,00:00.0,71,0,0
224480,Octodad: Dadliest Catch,game,14.99,00:00.0,69,0,0
24410,Crusaders: Thy Kingdom Come,game,9.99,00:00.0,-1,0,1
263700,Muffin Knight,game,6.99,00:00.0,-1,0,1
15370,Heroes of Might & Magic V: Tribes of the East,game,9.99,00:00.0,70,0,0
19030,Rocket Knight,game,14.99,00:00.0,63,0,0
10,Counter-Strike,game,9.99,00:00.0,88,0,1
263620,Mitsurugi Kamui Hikae,game,9.99,00:00.0,-1,0,0
259870,OMG Zombies!,game,4.99,00:00.0,-1,0,0
35480,Dwarfs!?,game,9.99,00:00.0,-1,0,0
280140,Millennium - A New Hope,game,5.99,00:00.0,-1,0,0
214730,Space Rangers HD: A War Apart,game,14.99,00:00.0,68,0,0
250050,Life Goes On,game,12.99,00:00.0,73,0,0
268830,Doctor Who: The Adventure Games,game,19.99,00:00.0,-1,0,0
250320,The Wolf Among Us,game,24.99,00:00.0,85,17,0
220260,Farming Simulator 2013 Titanium Edition,game,19.99,00:00.0,-1,0,1
25850,Elven Legacy,game,4.99,00:00.0,71,0,1
3830,Psychonauts,game,9.99,00:00.0,87,0,0
208860,Mad Riders™,game,9.99,00:00.0,-1,0,1
205950,Jet Set Radio,game,4.99,00:00.0,-1,0,0
294390,Escape The Lost Kingdom: The Forgotten Pharaoh,game,4.99,00:00.0,-1,0,0
7660,X-COM: Apocalypse,game,4.99,00:00.0,-1,0,0
208630,Midnight Mysteries 3: Devil on the Mississippi,game,9.99,00:00.0,-1,0,0
32760,Tachyon: The Fringe,game,9.99,00:00.0,-1,0,1
213610,Sonic Adventure 2,game,9.99,00:00.0,-1,0,1
235320,Original War,game,4.99,00:00.0,61,0,1
203770,Crusader Kings II,game,39.99,00:00.0,82,0,1
72200,Universe Sandbox,game,9.99,00:00.0,83,0,0
248450,Salvation Prophecy,game,19.99,00:00.0,-1,0,0
47830,Medal of Honor™,game,19.99,00:00.0,72,17,1
46750,Dark Fall: Lost Souls,game,12.99,00:00.0,75,0,0
314280,The Forgotten Ones,game,0,00:00.0,-1,0,0
204340,Serious Sam 2,game,9.99,00:00.0,74,0,1
25910,Supreme Ruler 2020 Gold,game,9.99,00:00.0,65,0,1
13520,Far Cry®,game,9.99,00:00.0,89,17,0
308330,Lost Chronicles of Zerzura,game,9.99,00:00.0,-1,0,0
263800,Spaceforce Constellations,game,9.99,00:00.0,-1,0,0
268930,Malevolence: The Sword of Ahkranox,game,19.99,00:00.0,-1,0,0
27330,Blacklight: Tango Down,game,0.99,00:00.0,65,0,1
225000,Tomb Raider V: Chronicles,game,6.99,00:00.0,-1,13,0
47800,RISK™: Factions,game,9.99,00:00.0,77,0,1
31300,Tunnel Rats,game,19.99,00:00.0,30,0,0
243450,Urban Trial Freestyle,game,6.99,00:00.0,58,0,0
252970,McDROID,game,19.99,00:00.0,-1,0,1
3320,Insaniquarium Deluxe,game,4.99,00:00.0,-1,0,0
6210,Vegas: Make It Big™,game,4.99,00:00.0,-1,0,0
223220,Giana Sisters: Twisted Dreams,game,14.99,00:00.0,77,0,1
292860,Pajama Sam's Lost & Found,game,4.99,00:00.0,-1,0,0
8500,EVE Online,game,19.99,00:00.0,88,0,1
264710,Subnautica,game,19.99,00:00.0,-1,0,0
254880,MoonBase Commander,game,5.99,00:00.0,77,0,1
310700,Super Win the Game,game,7.99,00:00.0,-1,0,0
220160,Trials Evolution: Gold Edition,game,19.99,00:00.0,85,0,1
205730,Insanely Twisted Shadow Planet,game,14.99,00:00.0,76,0,1
312410,Defense Zone,game,14.99,00:00.0,-1,0,0
209230,Sherlock Holmes and The Hound of The Baskervilles,game,9.99,00:00.0,-1,0,0
64000,Men of War: Assault Squad,game,9.99,00:00.0,77,0,1
39640,AquaNox 2: Revelation,game,4.99,00:00.0,59,0,0
80300,Puzzle Bots,game,4.99,00:00.0,-1,0,0
236370,Interstellar Marines,game,9.99,00:00.0,-1,0,1
227800,Retrovirus,game,9.99,00:00.0,70,0,1
294140,They Breathe,game,1.99,00:00.0,-1,0,0
50,Half-Life: Opposing Force,game,4.99,00:00.0,-1,0,1
207730,Arena Wars 2,game,3.99,00:00.0,-1,0,1
251410,Dark Matter,game,9.99,00:00.0,-1,0,0
35000,Mini Ninjas,game,9.99,00:00.0,74,0,0
277430,Halo: Spartan Assault,game,4.99,00:00.0,70,0,0
230070,The Age of Decadence,game,29.99,00:00.0,81,0,0
257350,Baldur's Gate II: Enhanced Edition,game,19.99,00:00.0,78,0,1
63640,Spelunx and the Caves of Mr. Seudo,game,5.99,00:00.0,-1,0,0
299100,Back To Life 2,game,4.99,00:00.0,-1,0,0
260190,Marc Eck?'s Getting Up: Contents Under Pressure,game,14.99,00:00.0,69,0,0
291150,Evolution RTS,game,0,00:00.0,-1,0,1
298140,Rhiannon: Curse of the Four Branches,game,5.99,00:00.0,67,0,0
290380,Micron,game,4.99,00:00.0,-1,0,0
31850,Nancy Drew®: Ghost Dogs of Moon Lake,game,6.99,00:00.0,-1,0,0
99410,Garshasp: Temple of the Dragon,game,4.99,00:00.0,-1,0,0
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),game,2.99,00:00.0,-1,0,1
218980,Patterns,game,0,00:00.0,-1,0,1
259490,Beast Boxing Turbo,game,4.99,00:00.0,-1,0,0
10680,Aliens vs. Predator™,game,14.99,00:00.0,68,17,1
269650,Dex,game,19.99,00:00.0,62,0,0
40210,ItzaZoo,game,9.99,00:00.0,-1,0,0
289400,Parkan 2,game,3.99,00:00.0,-1,0,0
262150,Vanguard Princess,game,4.99,00:00.0,-1,0,0
15500,The Wonderful End of the World,game,9.99,00:00.0,-1,0,0
262590,Chuck's Challenge 3D,game,3.99,00:00.0,-1,0,0
38440,Sacrifice,game,9.99,00:00.0,89,0,0
286320,Oknytt,game,4.99,00:00.0,61,0,0
2370,HeXen: Deathkings of the Dark Citadel,game,4.99,00:00.0,-1,0,0
22370,Fallout 3: Game of the Year Edition,game,19.99,00:00.0,91,17,0
45100,Secret of the Magic Crystals,game,4.99,00:00.0,-1,0,0
229480,Dungeons & Dragons: Chronicles of Mystara,game,14.99,00:00.0,-1,0,1
298220,Terraformer Expedition to Mars,game,24.99,00:00.0,-1,0,0
105300,Critical Mass,game,1.99,00:00.0,81,0,0
243000,Omikron: The Nomad Soul,game,9.99,00:00.0,-1,13,0
65270,Demolition Company Gold Edition,game,9.99,00:00.0,-1,0,0
9880,Champions Online,game,0,00:00.0,72,0,1
310390,Advanced Tactics Gold,game,29.99,00:00.0,-1,0,1
289050,Shannon Tweed's Attack Of The Groupies,game,4.99,00:00.0,-1,0,0
281370,Real Horror Stories Ultimate Edition,game,1.99,00:00.0,-1,0,0
209610,Roller Coaster Rampage,game,9.99,00:00.0,-1,0,0
241240,Contraption Maker,game,6.99,00:00.0,-1,0,1
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,game,9.99,00:00.0,-1,0,0
2340,QUAKE II Mission Pack: Ground Zero,game,4.99,00:00.0,-1,0,1
289600,Marauder,game,9.99,00:00.0,-1,0,0
221100,DayZ,game,34.99,00:00.0,-1,17,1
250500,Super Amazing Wagon Adventure,game,2.99,00:00.0,-1,0,0
260650,Cold War,game,4.99,00:00.0,64,0,0
200390,Oil Rush,game,7.99,00:00.0,67,0,1
282010,Carmageddon Max Pack,game,9.99,00:00.0,-1,0,1
269490,Bardbarian,game,7.99,00:00.0,-1,0,0
226620,Desktop Dungeons,game,14.99,00:00.0,82,0,0
105000,A New Beginning - Final Cut,game,9.99,00:00.0,72,0,0
6370,Bloodline Champions,game,0,00:00.0,79,0,1
253650,Sparkle 2 Evo,game,4.99,00:00.0,-1,0,0
296180,Iron Storm,game,2.99,00:00.0,69,0,1
90200,Farming Simulator 2011,game,9.99,00:00.0,-1,0,1
